cluster_id,stop_name,Lines,mode,longitude,latitude
574,HAMMAM LHAJJA,"['L055', 'L32D', 'L038', 'L040']",['casabus'],-7.560166699999999,33.56940819999999
575,HAMMAM LHAJJA,"['L055', 'L038', 'L040']",['casabus'],-7.559998200000001,33.5696946
576,HAY ADIL,"['L043', 'L055']",['casabus'],-7.570242100000001,33.58098189999999
577,HAY ADIL,['L055'],['casabus'],-7.5698554,33.58106209999999
578,HAY BARAKA,['L120'],['casabus'],-7.5379513,33.5730256
579,HAY BARAKA2,['L120'],['casabus'],-7.537703900000001,33.5727404
580,HAY BIN LMDOUN,"['L060', 'L006', 'L022']",['casabus'],-7.600856299964713,33.55719740005932
581,HAY BOURNAZIL,"['L039', 'L079', 'L064']",['casabus'],-7.557753549950444,33.56998660002075
582,HAY CHIFA,"['L067', 'L072', 'L040', 'L109']",['casabus'],-7.583550249957756,33.57230735000527
583,HAY CHRIFA,['L039'],['casabus'],-7.592879700033257,33.52924265002887
584,HAY CHRIFA II,['L039'],['casabus'],-7.599522299995361,33.53095695000057
585,HAY CHRIFA SANIA,['L022'],['casabus'],-7.6089639,33.53533899999999
586,HAY CHRIFA SANIA,['L022'],['casabus'],-7.608674200000001,33.53567699999999
587,HAY DAKHLA,['L006'],['casabus'],-7.6079444,33.57247670000001
588,HAY EL BARAKA,"['L32D', 'L120', 'L065']",['casabus'],-7.53471030007644,33.57075890005041
589,HAY EL BARAKA GH6,"['L019', 'L020', 'L301', 'L063', 'L072']",['casabus'],-7.683914500000001,33.5679837
590,HAY EL HANA,"['L019', 'L020', 'T2', 'L063', 'L072']","['casabus', 'tram']",-7.669540400017437,33.57236235000198
591,HAY EL HANA,"['L063', 'L019', 'L020', 'L072']",['casabus'],-7.669999599999999,33.5726877
592,HAY EL MASSIRA,"['L97B', 'L097', 'L143', 'L32D', 'L062']",['casabus'],-7.5480658,33.5630025
593,HAY EL MASSIRA,"['L97B', 'L097', 'L062', 'L143']",['casabus'],-7.5482262,33.5633176
594,HAY EL WAHDA,"['L055', 'L068']",['casabus'],-7.543278200000001,33.54386860000001
595,HAY EL WAHDA,"['L055', 'L068']",['casabus'],-7.543599,33.5439287
596,HAY EL WAHDA MO,['L907'],['casabus'],-7.382896400000001,33.68221209999999
597,HAY EL WAHDA MO 2,['L907'],['casabus'],-7.382522100000001,33.68203489999999
598,HAY ENNASR 2,"['L312', 'L600']",['casabus'],-7.5704627,33.53217159999999
599,HAY ENNASR 2,"['L312', 'L600']",['casabus'],-7.570550900000001,33.532624299999995
600,HAY ENNOUR,['L056'],['casabus'],-7.552813050093178,33.55214495006443
601,HAY HAKAM,"['L043', 'L055']",['casabus'],-7.595429300000003,33.5870839
602,HAY HAKAM,"['L043', 'L055']",['casabus'],-7.595083300000001,33.587273
603,HAY INARA 2,"['L006', 'L022']",['casabus'],-7.593791399937864,33.541717100039115
604,HAY JAMILA 2,"['L107', 'L600', 'L011']",['casabus'],-7.586973150018077,33.549218150001984
605,HAY JAMILA 4,['L068'],['casabus'],-7.57070879994044,33.54741900001908
606,HAY LMASJID 2,"['L079', 'L006', 'L109']",['casabus'],-7.6051089500221245,33.56200150000254
607,HAY MASJID 1,['L312'],['casabus'],-7.538460999955014,33.384248250019844
608,HAY MOULAY RACHID,"['L120', 'L065', 'L606', 'L143']",['casabus'],-7.531975400059694,33.56800785001307
609,HAY MOURAD,"['L055', 'L32D', 'L038', 'L040']",['casabus'],-7.56471625006448,33.574895950012724
610,HAY NAIM,"['L120', 'L606']",['casabus'],-7.504896900000003,33.56625459999999
611,HAY NAIM,"['L120', 'L606']",['casabus'],-7.504849900000002,33.5665262
612,HAY NAIM SIDI MOUMEN,"['L120', 'L606']",['casabus'],-7.511721050073366,33.56766795001659
613,HAY NAJAH,['L300'],['casabus'],-7.651138299986946,33.5137178000033
614,HAY NASSIM,['L307'],['casabus'],-7.665739000047278,33.51989600007732
615,HAY NASSIM II,['L307'],['casabus'],-7.665743300000001,33.5141464
616,HAY NASSIM II,['L307'],['casabus'],-7.6661226,33.51416759999999
617,HAY RACHIDIA 1,['L903'],['casabus'],-7.378029100048422,33.68811925002881
618,HAY RAJA,"['L039', 'L079', 'L064']",['casabus'],-7.54939364996166,33.57595990000924
619,HAY SADRI,"['L039', 'L079', 'L064']",['casabus'],-7.554144299887832,33.57227580004601
620,HAY SALAM 1,"['L97B', 'L013']",['casabus'],-7.6723391,33.5481654
621,HAY SALAM 1,"['L97B', 'L013']",['casabus'],-7.672342200000001,33.54855429999999
622,HAY SALAMA,"['L055', 'L079', 'L32D', 'L040', 'L064']",['casabus'],-7.5575053,33.566415
623,HAY SALAMA,"['L055', 'L038', 'L079', 'L040', 'L064']",['casabus'],-7.55777,33.5674028
624,HAY SALAMA ( MOHAMMEDIA ),"['L800', 'L900', 'L905', 'L907', 'L32D', 'L904']",['casabus'],-7.378815799938705,33.700725500014265
625,HAY TISSIR,"['L038', 'L040']",['casabus'],-7.578850799999999,33.57257659999999
626,HAY TISSIR,"['L038', 'L040']",['casabus'],-7.579200300000001,33.572941
627,HOPITAL 20 AOUT,['L067'],['casabus'],-7.6177886,33.5741445
628,HOPITAL AL HASSANI,"['L019', 'L020', 'L09E', 'L084']",['casabus'],-7.685120749918998,33.560763550056365
629,HOPITAL BOUAFI,"['L97B', 'L097', 'L143', 'L068', 'L063']",['casabus'],-7.607286100023098,33.558057850014755
630,HOPITAL CHABAB,['L903'],['casabus'],-7.38708930001946,33.68949295000961
631,HOPITAL CHEIKH KHALIFA,['L013'],['casabus'],-7.668307700000001,33.55125919999999
632,HOPITAL CHEIKH KHALIFA,['L013'],['casabus'],-7.668091100000001,33.5515472
633,HOPITAL EL MANSOUR,['L023'],['casabus'],-7.504337700000001,33.6074697
634,HOPITAL EL MANSOUR,['L023'],['casabus'],-7.5038806,33.6074914
635,HOPITAL MY ABDELLAH,"['L800', 'L900', 'L905', 'L907', 'L32D', 'L904']",['casabus'],-7.3832534,33.69834479999999
636,HOPITAL MY ABDELLAH,"['L800', 'L900', 'L905', 'L907', 'L32D', 'L904']",['casabus'],-7.383424,33.69865519999999
637,HOPITAL SALMIA,"['L604', 'L063', 'L072', 'L011']",['casabus'],-7.557692600000003,33.53992879999999
638,HOPITAL SALMIA,"['L604', 'L063', 'L072', 'L011']",['casabus'],-7.5577525,33.5402308
639,IBNO CHAHID,"['L019', 'L090']",['casabus'],-7.633824000000001,33.57880089999999
640,IMMEUBLE 400,['L007'],['casabus'],-7.634920749966224,33.58025615003305
641,INSTITUT AGRICOLE,['L903'],['casabus'],-7.34385674999847,33.6192913000003
642,INSTITUT PASTEUR,"['L038', 'L300']",['casabus'],-7.625790400044762,33.574222450090865
643,INSTITUT TARIK BNOU ZIAD,"['L312', 'L600']",['casabus'],-7.574384600067571,33.53515300001709
644,ISCAE,['L310'],['casabus'],-7.6363958,33.5270184
645,ISTA BOULEVARD AFGHANISTAN,"['L019', 'L020', 'L301', 'L063', 'L072']",['casabus'],-7.681755099999999,33.56900069999999
646,ISTA HAY HASSANI,['L084'],['casabus'],-7.6834798,33.569720399999994
647,JAMAL DORA,['L063'],['casabus'],-7.576145900000001,33.5390563
648,JAMAL DORA,['L063'],['casabus'],-7.5759385,33.53947110000001
649,JAMAL DORA 2,['L063'],['casabus'],-7.578593000000001,33.54127989999999
650,JARDIN 20 AOUT (GARE),"['L906', 'L907', 'L903']",['casabus'],-7.391026050027584,33.69144245005093
651,JARDIN AL MOSTAKBAL,"['L031', 'L007', 'L300']",['casabus'],-7.651819800000001,33.52292490000001
652,JARDIN AL MOSTAKBAL,"['L031', 'L007', 'L300']",['casabus'],-7.6516009,33.5233452
653,JARDIN ALESCO,"['L107', 'L011', 'L067', 'L068', 'L604', 'L064', 'L072']",['casabus'],-7.5670124,33.549781200000005
654,JARDIN ALESCO,"['L604', 'L072', 'L011']",['casabus'],-7.567867199999999,33.55029199999999
655,JARDIN ANASSI,"['L079', 'L033', 'L608', 'L097']",['casabus'],-7.494996400019504,33.58968320000213
656,JARDIN EL WAHDA,['L907'],['casabus'],-7.385511299941348,33.6795846000397
657,JARDIN LALLA MERIEM,"['L97B', 'L097', 'L143', 'L068', 'L062']",['casabus'],-7.5582094,33.5569962
658,JARDIN LALLA MERIEM,"['L97B', 'L097', 'T3', 'L143']","['casabus', 'tram']",-7.558059099991443,33.55727405001343
659,JARDIN LIGUE ARABE,"['L006', 'L019', 'L056', 'L022', 'L040']",['casabus'],-7.620537849978722,33.58863505004235
660,JARDIN MESBAHYATE,['L902'],['casabus'],-7.396722699990539,33.67311265004165
661,JAWADI,"['L039', 'L097', 'L97B']",['casabus'],-7.583806299997717,33.55222805000043
662,JAWHARAT AL MADINA,['L065'],['casabus'],-7.5292798,33.55769169999999
663,JAWHARAT AL MADINA,['L065'],['casabus'],-7.5295391,33.55791169999999
664,JNANE OULFA,"['L013', 'L051']",['casabus'],-7.678598650039727,33.53211355006971
665,JNANE SBIT,['L606'],['casabus'],-7.470788099999999,33.5518814
666,KHAYRIAT SIDI OTHMAN,['L120'],['casabus'],-7.5539363,33.56538369999999
667,KHAYRIAT SIDI OTHMAN,['L120'],['casabus'],-7.553783900000001,33.565752700000004
668,KIADAT MEDIOUNA,"['L312', 'L600']",['casabus'],-7.524016150121537,33.46335255005936
669,KISARIAT HAY MOHAMMADI,['L039'],['casabus'],-7.563375200000002,33.58582189999999
670,KISARIAT HAY MOHAMMADI,['L039'],['casabus'],-7.5630088,33.5859887
671,KISSARIAT AKHMASSI,"['L056', 'L040']",['casabus'],-7.597554999999999,33.5731289
672,KISSARIAT AKHMASSI,"['L056', 'L040']",['casabus'],-7.597970400000001,33.5731725
673,KISSARIAT AZIZA,['L043'],['casabus'],-7.558014350004142,33.58264345000069
674,KOREA SEBATA,"['L604', 'L064', 'L072', 'L067']",['casabus'],-7.569882299999999,33.55301409999999
675,KOREA SEBATA,"['L604', 'L072']",['casabus'],-7.570907,33.553671900000005
676,KRIMATE,['L107'],['casabus'],-7.6232367,33.54911969999999
677,L'EGLISE (ZERKTOUNI),"['L056', 'L060', 'L022', 'L040', 'L090']",['casabus'],-7.615874499983344,33.583057050002225
678,LA FERAILLE,['L039'],['casabus'],-7.581978000000001,33.58281770000001
679,LA FERAILLE,['L039'],['casabus'],-7.5823579,33.58286869999999
680,Gare Oulad Ziane,"['L120', 'L062', 'T4']","['tram', 'casabus']",-7.585525050062078,33.57594610004144
681,LA GARE ROUTIERE,"['L120', 'L062']",['casabus'],-7.586568,33.5763868
682,LA MORGUE AIN CHOK,['L600'],['casabus'],-7.592664799999999,33.554666
683,Afriquia,"['T3', 'L600']","['tram', 'casabus']",-7.592345649985204,33.55476570000137
684,LA MORGUE RAHMA,"['L050', 'L051']",['casabus'],-7.7248064,33.535065
685,LA POSTE TIT MELLIL,"['L904', 'L120', 'L606', 'L608']",['casabus'],-7.4832201,33.5558995
686,LA POSTE TIT MELLIL,"['L904', 'L120', 'L606', 'L608']",['casabus'],-7.4836499,33.5564805
687,LAAOUINA LHARRA,"['L056', 'L038', 'L011']",['casabus'],-7.639640299959586,33.60028580001838
688,LAAOUINA MAARIF,"['L306', 'L007']",['casabus'],-7.638083950022673,33.57693110000254
689,LABRAHMA,['L905'],['casabus'],-7.380525300076875,33.66883925003239
690,LAHRAOUIYINE,"['L065', 'L062']",['casabus'],-7.53033249998533,33.54674480002734
691,LALLA MERYEM,['L056'],['casabus'],-7.5606811999999985,33.55846809999999
692,LALLA MERYEM,['L056'],['casabus'],-7.5611458,33.55848759999999
693,LES ARENES,"['L013', 'L050', 'L09E', 'L084']",['casabus'],-7.639721500000001,33.58949030000001
694,LES ARENES,"['L013', 'L050', 'L09E', 'L084']",['casabus'],-7.637658100000001,33.5904669
695,LES JARDAINS D'ERRAHMA,"['L050', 'L051']",['casabus'],-7.7231808,33.53482449999999
696,LES JARDINS DE BALI,['L309'],['casabus'],-7.625481000054126,33.55899180002411
697,LHALHAL,['L604'],['casabus'],-7.5156697000376225,33.515599850009835
698,LHJAJMA,['L056'],['casabus'],-7.645605800056554,33.59467275002045
699,LISSASFA 1,"['L107', 'L306', 'L307', 'L051']",['casabus'],-7.669480100000001,33.5340194
700,LISSASFA 1,"['L107', 'L306', 'L307', 'L051']",['casabus'],-7.669393000000001,33.5343832
701,LISSASFA 2,['L306'],['casabus'],-7.678507099931043,33.52879405004594
702,LOMOU,['L301'],['casabus'],-7.766230399927638,33.53394780007052
703,LOTISEMENT FARAH ESSALAM,['L084'],['casabus'],-7.695379850038443,33.53822065001407
704,LYCEE ALIDRISSI,"['L107', 'L056', 'L040']",['casabus'],-7.533905699968343,33.5622530500555
705,LOTISSEMENT EL MANZAH,"['L107', 'L062', 'L056', 'L040']",['casabus'],-7.5381731,33.5594444
706,LOTISSEMENT EL MANZAH,"['L107', 'L062', 'L056', 'L040']",['casabus'],-7.538531799999999,33.55955329999999
707,LOTISSEMENT FARAH ESSALAM 1,['L084'],['casabus'],-7.697584899999999,33.5364952
708,LOTISSEMENT FARAH ESSALAM 1 2,['L084'],['casabus'],-7.6985308,33.5351414
709,LOTISSEMENT MALAK 1,['L905'],['casabus'],-7.34732715003561,33.686735600006365
710,LOTISSEMENT RACHAD,"['L312', 'L600']",['casabus'],-7.538351399999998,33.49274239999999
711,LOTISSEMENT RACHAD,"['L312', 'L600']",['casabus'],-7.538039,33.4928129
712,LOTISSEMENT SAKLIA,['L005'],['casabus'],-7.694019900024984,33.56549060003909
713,LOTISSEMENT SEQUIA,['L301'],['casabus'],-7.718010800000001,33.56254239999999
714,LOTISSEMENT SEQUIA,['L301'],['casabus'],-7.7187241,33.56261059999999
715,LWIZYA II,['L905'],['casabus'],-7.34224239993773,33.68264010003522
716,LYCEE ABDELKHALEK TORRES,"['L079', 'L608']",['casabus'],-7.508155850082291,33.59316725004146
717,LYCEE ABDELLAH IBRAHIM,"['L055', 'L068']",['casabus'],-7.524843400064541,33.53010260003669
718,LYCEE ALAKHYAR,"['L107', 'T3', 'L143', 'L011']","['casabus', 'tram']",-7.575586700099402,33.54672840002646
719,LYCEE ALAKHYAR,"['L107', 'L143', 'L011']",['casabus'],-7.5751211,33.5468579
720,LYCEE ALIDRISSI,['L079'],['casabus'],-7.5835932,33.5567458
721,LYCEE BEN KHALDOUN,['L907'],['casabus'],-7.389009999921381,33.67696910004334
722,LYCEE CHAOUKI,"['L060', 'L038', 'L067']",['casabus'],-7.626856600000001,33.5838437
723,LYCEE CHAOUKI,"['L060', 'L038', 'L067']",['casabus'],-7.628087399999999,33.58479489999999
724,LYCEE EL BAROUDI,['L023'],['casabus'],-7.5538313,33.60429709999999
725,LYCEE EL BAROUDI,['L023'],['casabus'],-7.5535366,33.60456969999999
726,LYCEE EL WALLADA,"['L09E', 'L084']",['casabus'],-7.642606499999999,33.5884088
727,LYCEE EL WALLADA,"['L050', 'L09E', 'L084']",['casabus'],-7.642426,33.5886371
728,LYCEE FECHTALI,"['L068', 'L050', 'L109']",['casabus'],-7.678576399999999,33.55862129999999
729,LYCEE FECHTALI,"['L143', 'L050', 'L109']",['casabus'],-7.678921400000001,33.558653099999994
730,LYCEE IBNO HAZM,"['L604', 'L072', 'L056']",['casabus'],-7.576455799999999,33.5615042
731,LYCEE IBNO HAZM,"['L604', 'L072', 'L056', 'L067']",['casabus'],-7.576135,33.56166459999999
732,LYCEE JABER BNOU HAYAN,['L090'],['casabus'],-7.6043606000000015,33.58745059999999
733,LYCEE JABER BNOU HAYAN,['L090'],['casabus'],-7.6047302,33.5876362
734,LYCEE LAHLOU,"['L038', 'L97B', 'L097', 'L143', 'L051', 'L063']",['casabus'],-7.62276,33.572061000000005
735,LYCEE LAHLOU,"['L038', 'L97B', 'L097', 'L143', 'L051', 'L063']",['casabus'],-7.6233851,33.5722157
736,LYCEE LOUIS MASSIGNON,['L309'],['casabus'],-7.622276599999999,33.47855559999999
737,LYCEE LOUIS MASSIGNON,['L309'],['casabus'],-7.6217075,33.47860969999999
738,LYCEE LYAUTEY,['L067'],['casabus'],-7.631371000000001,33.5959877
739,LYCEE MOHAMED V,"['L060', 'L022']",['casabus'],-7.615250799996638,33.57825420000814
740,LYCEE MOULAY ABDELLAH,"['L020', 'L109', 'L310', 'L072', 'L068', 'L031']",['casabus'],-7.61311390006641,33.561967750022774
741,LYCEE TECHNIQUE MOHAMMEDIA,"['L907', 'L32D', 'L800', 'L904']",['casabus'],-7.364141800000002,33.706402399999995
742,LYCEE TECHNIQUE MOHAMMEDIA,"['L907', 'L32D', 'L800', 'L904']",['casabus'],-7.364723299999999,33.70655310000001
743,M'SALLA AIN CHOK,"['L039', 'L068', 'L022']",['casabus'],-7.599619099928452,33.54859980005175
744,M'SALLA MOHAMMEDIA,"['L905', 'L906', 'L900']",['casabus'],-7.3743587,33.69331309999999
745,M'SALLA MOHAMMEDIA,"['L905', 'L906', 'L900']",['casabus'],-7.374794200000001,33.69331999999999
746,M'SALLA QODS,['L800'],['casabus'],-7.484184149937611,33.6247673500153
747,MAAGUIZ,['L023'],['casabus'],-7.508872600000001,33.61406409999999
748,MAAGUIZ,['L023'],['casabus'],-7.507781,33.614329899999994
749,MAARIF EXTENTION,"['L020', 'L109', 'L143', 'L068', 'L309']",['casabus'],-7.629230999999999,33.56390780000001
750,MAARIF EXTENTION,"['L020', 'L109', 'L143', 'L068', 'L309']",['casabus'],-7.6302305,33.563994099999995
751,MAATI BEN SALEH,['L006'],['casabus'],-7.608469000000001,33.5723158
752,MADAME CHOUAL,['L301'],['casabus'],-7.714559300000001,33.564543699999994
753,MADAME CHOUAL,['L301'],['casabus'],-7.714966100000001,33.56468699999999
754,MADAME LOULA,['L301'],['casabus'],-7.707899800000002,33.56786689999999
755,MADAME LOULA,['L301'],['casabus'],-7.7079611,33.5683276
756,MAISON DES JEUNES ZERKTOUNI,['L060'],['casabus'],-7.638945799888376,33.59984080006937
757,MAISON DES SOEURS,['L072'],['casabus'],-7.6364331,33.55778509999999
758,MAISON DES SOEURS,['L072'],['casabus'],-7.636332200000001,33.5582733
759,MARASSI TIT MELLIL,['L606'],['casabus'],-7.477354300048736,33.55390450000812
760,MARCHE AIN CHOC,"['L006', 'L022']",['casabus'],-7.5960931,33.5468243
761,MARCHE AIN CHOC,"['L006', 'L022']",['casabus'],-7.5963165,33.5470525
762,MARCHE DE BOIS,['L600'],['casabus'],-7.5946908,33.56048719999998
763,MARCHE DE BOIS,['L600'],['casabus'],-7.594433,33.5610544
764,MARCHE DE GROS,['L143'],['casabus'],-7.56324,33.5540214
765,MARCHE DE GROS,"['L068', 'L143']",['casabus'],-7.5630899,33.5544081
766,MARCHE DE GROS 1,['L090'],['casabus'],-7.596592450051613,33.59014520001069
767,MARCHE DE GROS ERRAHMA,"['L050', 'L051']",['casabus'],-7.719195000000001,33.5373737
768,MARCHE DES DATTES,['L056'],['casabus'],-7.5793143,33.569981099999985
769,MARCHE DES DATTES 2,['L056'],['casabus'],-7.578803300000001,33.569898
770,MARCHE DES FLEURS,"['L056', 'L060', 'L022', 'L040', 'L090']",['casabus'],-7.6195056,33.5826777
771,MARCHE DES FLEURS,"['L056', 'L060', 'L022', 'L040', 'L090']",['casabus'],-7.61877,33.582794
772,MARCHE DES POULETS,['L139'],['casabus'],-7.572690400063465,33.59529265005875
773,MARCHE OASIS,['L072'],['casabus'],-7.634718200000003,33.556794499999995
774,MARCHE OASIS,['L072'],['casabus'],-7.634041700000001,33.5573588
775,MARINA,['L005'],['casabus'],-7.6210634,33.6060646
776,MARINA CASA,['L005'],['casabus'],-7.6209021,33.605817300000005
777,MASJID FIRDAOUSS,['L033'],['casabus'],-7.5113391,33.6017178
778,METRO,"['L107', 'L031', 'L007', 'L300']",['casabus'],-7.6437602,33.5377207
779,MIMOSAS,['L023'],['casabus'],-7.5314416,33.6124205
780,MIMOSAS,['L023'],['casabus'],-7.5305314,33.6126408
781,MORABITINE,"['L906', 'L907']",['casabus'],-7.3918362,33.6812492
782,MORABITINE,"['L906', 'L907']",['casabus'],-7.3921393,33.6813584
783,MOROCCO MALL,['L005'],['casabus'],-7.703433,33.580071
784,MOROCCO MALL,['L005'],['casabus'],-7.703122200000001,33.580301500000004
785,MOSQUEE  DOHA,['L063'],['casabus'],-7.635704300000003,33.570454999999995
786,MOSQUEE  DOHA,['L063'],['casabus'],-7.6360287,33.57050999999999
787,MOSQUEE AB HORAIRA,"['L097', 'L606']",['casabus'],-7.528162949891048,33.57353520003748
788,MOSQUEE ABIR,"['L043', 'L079', 'L064']",['casabus'],-7.5380459,33.582162200000006
789,MOSQUEE ABIR,"['L043', 'L079', 'L064']",['casabus'],-7.537962299999999,33.5824544
790,MOSQUEE ADARISSA,['L300'],['casabus'],-7.640884999999999,33.51565610000001
791,MOSQUEE ADARISSA,['L300'],['casabus'],-7.6413393,33.5157449
792,MOSQUEE AFGHANISTAN,"['L063', 'L019', 'L020', 'L072']",['casabus'],-7.673283100000001,33.5726914
793,MOSQUEE AFGHANISTAN,"['L063', 'L019', 'L020', 'L072']",['casabus'],-7.672175599999999,33.57325929999999
794,MOSQUEE AHL LOGHLAM,['L902'],['casabus'],-7.495840399973436,33.597927150002654
795,MOSQUEE AIN CHOC,"['L006', 'L97B', 'L107', 'L097', 'L068', 'L022']",['casabus'],-7.6000457500040115,33.55365690000051
796,MOSQUEE AL ANSAR,"['L055', 'L604', 'L068']",['casabus'],-7.528519500000001,33.5291451
797,MOSQUEE AL ANSAR,"['L055', 'L604', 'L068']",['casabus'],-7.5281977000000015,33.52926599999999
798,MOSQUEE AL FADL,"['L065', 'L062']",['casabus'],-7.5134981,33.5555449
799,MOSQUEE AL FADL,"['L065', 'L062']",['casabus'],-7.513702600000001,33.55582329999999
800,MOSQUEE AL FALAH,['L023'],['casabus'],-7.4939661,33.613082599999984
801,MOSQUEE AL FALAH,['L023'],['casabus'],-7.4935103,33.61315599999999
802,MOSQUEE AL IRAQUI,['L306'],['casabus'],-7.700894249975364,33.51263950000848
803,MOSQUEE AL MAGHFIRA,['L023'],['casabus'],-7.516773249959876,33.61042090004554
804,MOSQUEE ALGERIE,['L800'],['casabus'],-7.508461800000002,33.6055996
805,MOSQUEE ANNOUR,['L604'],['casabus'],-7.521572500075218,33.52595650004896
806,MOSQUEE AZHAR,['L051'],['casabus'],-7.692216200027757,33.542363600003654
807,MOSQUEE BAB TAOUBA,"['L056', 'L107', 'L143', 'L120', 'L606', 'L040']",['casabus'],-7.525417049940019,33.56804225002603
808,ROUTE DE L'OASIS,"['L310', 'L031', 'L072', 'L300']",['casabus'],-7.629681324752176,33.55891657526119
809,MOSQUEE BADR,"['L060', 'L038']",['casabus'],-7.6383215,33.5952795
810,MOSQUEE BADR,"['L060', 'L038']",['casabus'],-7.637930800000002,33.59574129999999
811,MOSQUEE BASATINE,['L905'],['casabus'],-7.358103649884054,33.664530600048394
812,MOSQUEE EL BATHA,"['L306', 'L007']",['casabus'],-7.644391250024995,33.56587945006811
813,MOSQUEE EL FATH,"['L068', 'L109']",['casabus'],-7.679087749974496,33.54455325002238
814,MOSQUEE EL HODA,"['L038', 'L97B', 'L097', 'L143', 'L067', 'L051', 'L060', 'L022', 'L063']",['casabus'],-7.6127574,33.5701869
815,MOSQUEE EL HODA,"['L038', 'L97B', 'L097', 'L143', 'L067', 'L051', 'L060', 'L022', 'L063']",['casabus'],-7.612877600000001,33.57078440000001
816,MOSQUEE EL HOSNA B,"['L060', 'L063', 'L143']",['casabus'],-7.584320800000001,33.54361930000001
817,MOSQUEE EL HOSNA B,"['L060', 'L063', 'L143']",['casabus'],-7.5828999,33.5441006
818,MOSQUEE EL KAOUTAR,"['L038', 'L011']",['casabus'],-7.5938385,33.57146500000001
819,MOSQUEE EL KAOUTAR,"['L038', 'L011']",['casabus'],-7.593770299999999,33.5717622
820,MOSQUEE EL WAHDA,['L023'],['casabus'],-7.5453677,33.60870859999999
821,MOSQUEE EL WAHDA,['L023'],['casabus'],-7.5450234,33.60893850000001
822,MOSQUEE ELFATH,['L905'],['casabus'],-7.364790650074279,33.663204200017006
823,MOSQUEE HASSAN II,"['L005', 'L056']",['casabus'],-7.629585749987583,33.60542440002896
824,MOSQUEE HAY EL FARAH,"['L067', 'L072', 'L040', 'L109']",['casabus'],-7.588174300039676,33.57158885000543
825,MOSQUEE KAOUTAR,['L084'],['casabus'],-7.682136800000001,33.57459060000001
826,MOSQUEE LISSASFA,"['L97B', 'L013']",['casabus'],-7.670234650041871,33.534617100024256
827,MOSQUEE LMZABIENNE,['L039'],['casabus'],-7.591377100038406,33.52685830002517
828,MOSQUEE MALI,"['L906', 'L907', 'L903']",['casabus'],-7.391645999999999,33.687725699999994
829,MOSQUEE MALI,"['L906', 'L907', 'L903']",['casabus'],-7.391179100000001,33.6877984
830,MOSQUEE MSALLA,"['L143', 'L039', 'L060', 'L068', 'L063']",['casabus'],-7.60228910001046,33.54559890001858
831,MOSQUEE NASSIM,['L09E'],['casabus'],-7.661519550004952,33.51978935007406
832,MOSQUEE NOUZHA,['L312'],['casabus'],-7.5140275,33.4448615
833,MOSQUEE OMAR IBN AL KHATTAB,['L310'],['casabus'],-7.6853373,33.3855804
834,MOSQUEE OMAR IBN AL KHATTAB,['L310'],['casabus'],-7.685839200000001,33.38623929999999
835,MOSQUEE OULAD SALH,['L310'],['casabus'],-7.678880099999999,33.40050020000001
836,MOSQUEE OULAD SALH,['L310'],['casabus'],-7.678312299999999,33.4012983
837,MOSQUEE OULD EL HAMRA,"['L005', 'L056']",['casabus'],-7.618283700000002,33.6024723
838,MOSQUEE OULD EL HAMRA,"['L005', 'L056']",['casabus'],-7.618549100000002,33.6026473
839,MOSQUEE QODS,"['L023', 'L082']",['casabus'],-7.4979593,33.61044659999999
840,MOSQUEE QODS,['L023'],['casabus'],-7.4968457,33.61099910000001
841,MOSQUEE QUARTIER INDUSTRIEL,['L065'],['casabus'],-7.496990000000001,33.629843700000016
842,MOSQUEE ROI ABDALLAH,['L307'],['casabus'],-7.656076900000003,33.46797459999999
843,MOSQUEE ROI ABDALLAH,['L307'],['casabus'],-7.6559738,33.468263900000004
844,MOSQUEE SONNA,"['L97B', 'L097', 'L143', 'L068', 'L063']",['casabus'],-7.609004450052605,33.561495600057256
845,MOSQUEE TAHA,['L107'],['casabus'],-7.612389200018933,33.551326750003724
846,MOSQUEE TAMARIS,['L301'],['casabus'],-7.8678106,33.499407
847,MOSQUEE TAMARIS,['L301'],['casabus'],-7.8670715,33.4995612
848,MOSQUEE YACOUT,"['L039', 'L107', 'L097', 'L97B']",['casabus'],-7.590405049986787,33.54972620001786
849,MSALLA DE AIN CHOK1,['L068'],['casabus'],-7.599810800000002,33.54663140000001
850,MUNICIPALITE DEROUA,['L312'],['casabus'],-7.541393999924516,33.37540750002419
851,MUNICIPALITE NOUACEUR,['L312'],['casabus'],-7.549318299999999,33.37270600000001
852,MUNICIPALITE NOUACEUR,['L312'],['casabus'],-7.5492209,33.372977
853,NEJMET SIDI MOUMEN,['L097'],['casabus'],-7.506152749968246,33.583971350007104
854,OFFICE AGRICOLE,['L600'],['casabus'],-7.5098529499803055,33.453593900002595
855,Ain Borja,"['L120', 'L062', 'T4', 'L011']","['tram', 'casabus']",-7.5916798667609475,33.580255700057705
856,OFPPT AIN SEBAA,"['L023', 'L608']",['casabus'],-7.529254550042747,33.60915495006092
857,OFPPT BOULEVARD BAHMAD,['L090'],['casabus'],-7.594106099998172,33.58747925000272
858,OFPPT DERB GHALLEF,"['L97B', 'L063', 'L097', 'L051']",['casabus'],-7.631230349986217,33.5699799500016
859,OFPPT EL HANK,['L038'],['casabus'],-7.64562960000943,33.60277610000105
860,OFPPT ROUTE MARRAKECH,['L310'],['casabus'],-7.6342129,33.5224199
